path,tortuosity_mean,tortuosity_std,tortuosity_median,curvature_mean,curvature_std,curvature_median,curvature_var_mean,curvature_var_std,curvature_var_median,n_edges,strands
H:\Project DLCRACK\External Datasets\Yahui Liu - DeepCrack\Pixel Labels\train_crack_bmp\IMG27-4.bmp,1.225572152205384,0.18739148299753017,1.1781024385005376,0.15801033788432134,0.18366504672486475,0.09112675991211969,0.18905953790441724,0.41433967081954587,0.013003804959236618,16,"[{'tortuosity': 1.1393956896897932, 'mean_curvature': 0.06221780807276335, 'curvature_variance': 0.003398363992678883}, {'tortuosity': 1.1996664815959797, 'mean_curvature': 0.14882707937519762, 'curvature_variance': 0.12563879999452607}, {'tortuosity': 1.1379010984754756, 'mean_curvature': 0.0587350272854811, 'curvature_variance': 0.0034989743377038625}, {'tortuosity': 1.1442204621837175, 'mean_curvature': 0.10115020644058742, 'curvature_variance': 0.11964701272943098}, {'tortuosity': 1.17422716146246, 'mean_curvature': 0.07873899097063643, 'curvature_variance': 0.0037196407830109917}, {'tortuosity': 1.3529740347771335, 'mean_curvature': 0.15977450607418575, 'curvature_variance': 0.1299138012966407}, {'tortuosity': 1.4068641772411017, 'mean_curvature': 0.4790838544628516, 'curvature_variance': 1.521110158484089}, {'tortuosity': 1.2301737355213476, 'mean_curvature': 0.07551864160482194, 'curvature_variance': 0.0027272843167586457}, {'tortuosity': 1.1819777155386155, 'mean_curvature': 0.10478768506289836, 'curvature_variance': 0.03441055675746196}, {'tortuosity': 1.1576516650369864, 'mean_curvature': 0.08895408917103893, 'curvature_variance': 0.010160407687809394}, {'tortuosity': 1.048528137423857, 'mean_curvature': 0.03891621367607237, 'curvature_variance': 0.00120115062551964}, {'tortuosity': 1.2370899457402695, 'mean_curvature': 0.18870079325448555, 'curvature_variance': 0.07544356807907396}, {'tortuosity': 1.0796691275336339, 'mean_curvature': 0.05722359931867432, 'curvature_variance': 0.002505964222918749}, {'tortuosity': 1.8611958580672956, 'mean_curvature': 0.7501899366325863, 'curvature_variance': 0.9750365462734125}, {'tortuosity': 1.0755663748520854, 'mean_curvature': 0.04204754409366007, 'curvature_variance': 0.0006931746589765402}, {'tortuosity': 1.1820527701463888, 'mean_curvature': 0.09329943065320044, 'curvature_variance': 0.015847202230663843}]"
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 6 - Cracks-1K (448 x 252)\Pixel Labels\train\2017_02_05_17_11_18_1608.png,1.9503431792017873,1.675282395281166,1.3568788664604552,0.1385683597075196,0.06783767819757214,0.12726974616329995,0.10541320130531419,0.15756997352045513,0.019934349242913423,8,"[{'tortuosity': 1.416331568265603, 'mean_curvature': 0.10666559374056125, 'curvature_variance': 0.030302485288373204}, {'tortuosity': 1.1073005126644582, 'mean_curvature': 0.06806044838074748, 'curvature_variance': 0.003125494995276908}, {'tortuosity': 6.367451399737073, 'mean_curvature': 0.20826647627654193, 'curvature_variance': 0.3977650420755884}, {'tortuosity': 1.2680070841470976, 'mean_curvature': 0.1702109436133963, 'curvature_variance': 0.01107219889584833}, {'tortuosity': 1.5743382516985425, 'mean_curvature': 0.26453521932709473, 'curvature_variance': 0.3567805458499449}, {'tortuosity': 1.3942309256138243, 'mean_curvature': 0.14787389858603867, 'curvature_variance': 0.028796499589978517}, {'tortuosity': 1.155558884180615, 'mean_curvature': 0.06946911335066296, 'curvature_variance': 0.005169337740139709}, {'tortuosity': 1.319526807307086, 'mean_curvature': 0.07346518438511355, 'curvature_variance': 0.010294006007363512}]"
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 6 - Cracks-1K (448 x 252)\Pixel Labels\train\2017_02_05_17_11_51_1078.png,1.2117355179766873,0.09173540951828962,1.2117355179766873,0.03553813917506877,0.0005920097455658357,0.03553813917506877,0.0020660508219605325,0.0008350170493611663,0.0020660508219605325,2,"[{'tortuosity': 1.1200001084583977, 'mean_curvature': 0.036130148920634604, 'curvature_variance': 0.001231033772599366}, {'tortuosity': 1.303470927494977, 'mean_curvature': 0.03494612942950293, 'curvature_variance': 0.0029010678713216986}]"
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 6 - Cracks-1K (448 x 252)\Pixel Labels\train\2017_01_29_12_57_15_3136.png,1.1736827674851091,0.01836505087095508,1.1736827674851091,0.04452395720450285,0.002781414140770867,0.04452395720450285,0.002956228917695832,0.0002138807894189877,0.002956228917695832,2,"[{'tortuosity': 1.155317716614154, 'mean_curvature': 0.04730537134527371, 'curvature_variance': 0.0027423481282768444}, {'tortuosity': 1.192047818356064, 'mean_curvature': 0.04174254306373198, 'curvature_variance': 0.0031701097071148198}]"
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 6 - Cracks-1K (448 x 252)\Pixel Labels\train\2017_02_05_17_11_43_2519.png,1.15822425344439,0.009219300047778156,1.15822425344439,0.03958444531420093,0.0009230324473761473,0.03958444531420093,0.007526123344307601,0.005803446933515744,0.007526123344307601,2,"[{'tortuosity': 1.1490049533966118, 'mean_curvature': 0.038661412866824785, 'curvature_variance': 0.001722676410791857}, {'tortuosity': 1.167443553492168, 'mean_curvature': 0.04050747776157708, 'curvature_variance': 0.013329570277823345}]"
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 6 - Cracks-1K (448 x 252)\Pixel Labels\train\2017_01_26_13_23_27_3674.png,3.225080875629519,4.73214352196991,1.4416779157618587,0.1868247691913284,0.19606415309328898,0.12025008693508232,0.8595272445249118,2.9366860678451787,0.008633278492782729,18,"[{'tortuosity': 1.1918724298170973, 'mean_curvature': 0.06175243211118128, 'curvature_variance': 0.004845983186008862}, {'tortuosity': 1.3563813970403922, 'mean_curvature': 0.10294577719824612, 'curvature_variance': 0.009928733252101035}, {'tortuosity': 1.8857529769041506, 'mean_curvature': 0.13010603994938572, 'curvature_variance': 0.20819423728714823}, {'tortuosity': 1.1101212995181218, 'mean_curvature': 0.07185896291151156, 'curvature_variance': 0.003552493203572244}, {'tortuosity': 21.028315169849478, 'mean_curvature': 0.18519479144714618, 'curvature_variance': 0.24268031995790307}, {'tortuosity': 1.0796691275336336, 'mean_curvature': 0.09433603374178427, 'curvature_variance': 0.0006558108267662145}, {'tortuosity': 1.0459719059980157, 'mean_curvature': 0.04811208878610915, 'curvature_variance': 0.0015339317929613432}, {'tortuosity': 3.1835232043240866, 'mean_curvature': 0.23727799231632046, 'curvature_variance': 0.23035911781152152}, {'tortuosity': 9.324867681036928, 'mean_curvature': 0.17170344889192501, 'curvature_variance': 0.05271010206169064}, {'tortuosity': 1.1827374171887655, 'mean_curvature': 0.08829220056559821, 'curvature_variance': 0.0026906525452907773}, {'tortuosity': 1.2216822136272296, 'mean_curvature': 0.0655008716144728, 'curvature_variance': 0.004868714934006616}, {'tortuosity': 1.7141936211553859, 'mean_curvature': 0.1366689868213314, 'curvature_variance': 0.027020200615286132}, {'tortuosity': 4.531178874305197, 'mean_curvature': 0.9045843275259509, 'curvature_variance': 12.876623432858562}, {'tortuosity': 1.4474766874105391, 'mean_curvature': 0.13425030168951593, 'curvature_variance': 0.006216740750940525}, {'tortuosity': 1.0950316152580624, 'mean_curvature': 0.0940581881863644, 'curvature_variance': 0.002290219188430722}, {'tortuosity': 1.8811952971793373, 'mean_curvature': 0.3842759452183503, 'curvature_variance': 0.20076781390903242}, {'tortuosity': 2.335605699071745, 'mean_curvature': 0.3415333225479387, 'curvature_variance': 1.5892140735337241}, {'tortuosity': 1.4358791441131784, 'mean_curvature': 0.11039413392077892, 'curvature_variance': 0.007337823733464423}]"
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 6 - Cracks-1K (448 x 252)\Pixel Labels\test\2017_01_26_16_51_08_4082.png,7.9184398454564215,14.473008603788319,1.4281662012056036,0.06114417770818153,0.030912770856892417,0.04288969764617147,0.012642552776876976,0.02291708476511112,0.0021328275858090617,6,"[{'tortuosity': 1.0936737003207413, 'mean_curvature': 0.04222186010021569, 'curvature_variance': 0.0011358598942912141}, {'tortuosity': 1.7626587020904658, 'mean_curvature': 0.0364107188252049, 'curvature_variance': 0.006564632372983224}, {'tortuosity': 1.0706040453940167, 'mean_curvature': 0.10882957207803826, 'curvature_variance': 0.0003533928393495049}, {'tortuosity': 40.26681884333587, 'mean_curvature': 0.10023921080660601, 'curvature_variance': 0.06367785172634156}, {'tortuosity': 1.0878430249252895, 'mean_curvature': 0.03560616924689709, 'curvature_variance': 0.000993784550969432}, {'tortuosity': 2.229040756672142, 'mean_curvature': 0.04355753519212725, 'curvature_variance': 0.0031297952773269096}]"
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 6 - Cracks-1K (448 x 252)\Pixel Labels\train\2017_02_05_17_11_55_4552.png,1.8420295825882995,1.0185881995432577,1.4663778331043673,0.08998118374685413,0.07239154854799844,0.058883319716628385,0.1730360606558837,0.2995150706704143,0.009547246339547111,8,"[{'tortuosity': 4.371732377888871, 'mean_curvature': 0.038000717185201115, 'curvature_variance': 0.011169426718726384}, {'tortuosity': 1.06865128268587, 'mean_curvature': 0.03898071965663414, 'curvature_variance': 0.00025581026079122475}, {'tortuosity': 2.293075383639503, 'mean_curvature': 0.1704337421016172, 'curvature_variance': 0.44792314836605607}, {'tortuosity': 1.5027222974712828, 'mean_curvature': 0.24843468951060438, 'curvature_variance': 0.8688513329637638}, {'tortuosity': 1.4300333687374516, 'mean_curvature': 0.06617145786434948, 'curvature_variance': 0.005953070819340142}, {'tortuosity': 1.249899065896477, 'mean_curvature': 0.0539784859502702, 'curvature_variance': 0.00445711353844459}, {'tortuosity': 1.6228301060537895, 'mean_curvature': 0.06378815348298657, 'curvature_variance': 0.0377535166195795}, {'tortuosity': 1.1972927783331506, 'mean_curvature': 0.040061504223169925, 'curvature_variance': 0.007925065960367841}]"
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 6 - Cracks-1K (448 x 252)\Pixel Labels\train\2017_01_29_12_57_42_2479.png,1.1444495816492832,0.019546307614533687,1.1444495816492832,0.04443854816934313,0.0005309491850002367,0.04443854816934313,0.005540917696736281,0.0015841590104291436,0.005540917696736281,2,"[{'tortuosity': 1.163995889263817, 'mean_curvature': 0.04390759898434289, 'curvature_variance': 0.003956758686307137}, {'tortuosity': 1.1249032740347495, 'mean_curvature': 0.044969497354343364, 'curvature_variance': 0.0071250767071654245}]"
H:\Project DLCRACK\External Datasets\Yahui Liu - DeepCrack\Pixel Labels\test_crack_bmp\11249-3.bmp,1.7810464558942694,0.9641371576991115,1.4029339737190827,0.4081125324839712,0.8495618212326557,0.16445745941955425,8.453335570978842,30.53389800948332,0.022667412623692793,42,"[{'tortuosity': 3.8936862245763306, 'mean_curvature': 0.5214014548533619, 'curvature_variance': 1.6687760931224809}, {'tortuosity': 1.1558981356245368, 'mean_curvature': 0.10321950314030644, 'curvature_variance': 0.006740102979233}, {'tortuosity': 1.3376804538075795, 'mean_curvature': 0.2528157185834112, 'curvature_variance': 0.34177463037343364}, {'tortuosity': 1.2329956692895367, 'mean_curvature': 0.13759822882502787, 'curvature_variance': 0.008550991102576157}, {'tortuosity': 2.106516885894983, 'mean_curvature': 0.2250954457243038, 'curvature_variance': 0.050818564754133294}, {'tortuosity': 1.519480768989702, 'mean_curvature': 0.28806104120993464, 'curvature_variance': 0.04289694655351478}, {'tortuosity': 1.5593706522311888, 'mean_curvature': 0.2207657605807114, 'curvature_variance': 0.033933825162553354}, {'tortuosity': 2.288096135057747, 'mean_curvature': 0.22219508334799723, 'curvature_variance': 0.10360514236030852}, {'tortuosity': 1.4201733395182305, 'mean_curvature': 0.18112866144370696, 'curvature_variance': 0.012712967127666102}, {'tortuosity': 2.361873366662661, 'mean_curvature': 0.20008723581346424, 'curvature_variance': 0.12852786547328626}, {'tortuosity': 1.1133353397418293, 'mean_curvature': 0.068087537616888, 'curvature_variance': 0.0018392072567870715}, {'tortuosity': 1.3672750112831265, 'mean_curvature': 0.14901077256273357, 'curvature_variance': 0.10172694056418762}, {'tortuosity': 1.3502395653319008, 'mean_curvature': 0.07096160636263726, 'curvature_variance': 0.0031252540338241514}, {'tortuosity': 1.5824471065778711, 'mean_curvature': 3.8692136787948876, 'curvature_variance': 130.3285987178338}, {'tortuosity': 1.3426177246961026, 'mean_curvature': 0.14251017510703093, 'curvature_variance': 0.0037324545014778008}, {'tortuosity': 1.1588765117389586, 'mean_curvature': 0.11378208726549963, 'curvature_variance': 0.023950423086157708}, {'tortuosity': 1.3380711874576983, 'mean_curvature': 0.20063004411226962, 'curvature_variance': 0.013598162985180856}, {'tortuosity': 1.6378695936357863, 'mean_curvature': 0.13851447100079578, 'curvature_variance': 0.03712117159282004}, {'tortuosity': 1.5790809460486206, 'mean_curvature': 0.10281664467900306, 'curvature_variance': 0.022141766639074703}, {'tortuosity': 1.21352020823711, 'mean_curvature': 0.09791809598512938, 'curvature_variance': 0.006000617981443517}, {'tortuosity': 1.385694607919935, 'mean_curvature': 0.6702803396128615, 'curvature_variance': 1.4535574069668875}, {'tortuosity': 1.850107063740545, 'mean_curvature': 0.18966428677928765, 'curvature_variance': 0.103294380719164}, {'tortuosity': 1.2106549570167537, 'mean_curvature': 0.12868070272962337, 'curvature_variance': 0.013295005789075916}, {'tortuosity': 5.653726881367577, 'mean_curvature': 3.7245953915234167, 'curvature_variance': 131.7778841666465}, {'tortuosity': 2.6408141246605084, 'mean_curvature': 0.2776663404390694, 'curvature_variance': 0.08497135947655074}, {'tortuosity': 1.3160642123556998, 'mean_curvature': 0.2220912710148948, 'curvature_variance': 0.01182352417379584}, {'tortuosity': 4.9335772710564, 'mean_curvature': 0.23235661223274914, 'curvature_variance': 0.06765087841627235}, {'tortuosity': 1.0706040453940167, 'mean_curvature': 0.12399562832441798, 'curvature_variance': 0.0035297782564829385}, {'tortuosity': 1.295844600908956, 'mean_curvature': 0.07838421639398802, 'curvature_variance': 0.008066593224301226}, {'tortuosity': 1.2128089783149805, 'mean_curvature': 0.10270007107979005, 'curvature_variance': 0.005840387474170821}, {'tortuosity': 1.7869505509691392, 'mean_curvature': 0.17129683989758424, 'curvature_variance': 0.0661683113228834}, {'tortuosity': 1.5672596673418564, 'mean_curvature': 0.10162542840038856, 'curvature_variance': 0.01660728622657197}, {'tortuosity': 1.1656854249492379, 'mean_curvature': 0.1593254986629936, 'curvature_variance': 0.011438397377931203}, {'tortuosity': 2.930489843541783, 'mean_curvature': 0.23205788304909652, 'curvature_variance': 0.04978208481318525}, {'tortuosity': 1.1420460421479683, 'mean_curvature': 0.06626019040656443, 'curvature_variance': 0.001962567196138248}, {'tortuosity': 1.5053599390672712, 'mean_curvature': 0.13405424125414994, 'curvature_variance': 0.023193058608310883}, {'tortuosity': 2.2828875855070447, 'mean_curvature': 2.589334830220052, 'curvature_variance': 88.33244591214446}, {'tortuosity': 1.8663483565504622, 'mean_curvature': 0.16958942017611492, 'curvature_variance': 0.021233524924520946}, {'tortuosity': 1.272325168841027, 'mean_curvature': 0.10468644396257291, 'curvature_variance': 0.0037516683861099067}, {'tortuosity': 1.1955250884192752, 'mean_curvature': 0.11002398820447427, 'curvature_variance': 0.014024916647578054}, {'tortuosity': 1.5993599258920226, 'mean_curvature': 0.057541010116356865, 'curvature_variance': 0.004097102252935818}, {'tortuosity': 1.3607119851953673, 'mean_curvature': 0.1887024828372432, 'curvature_variance': 0.02530382458353442}]"
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 6 - Cracks-1K (448 x 252)\Pixel Labels\test\2017_02_05_17_11_53_1977.png,1.1494943874418482,0.02022450055279057,1.1494943874418482,0.03742924277352869,0.003996430856208686,0.03742924277352869,0.003976683196537883,0.0010008808013516745,0.003976683196537883,2,"[{'tortuosity': 1.1292698868890576, 'mean_curvature': 0.041425673629737376, 'curvature_variance': 0.004977563997889557}, {'tortuosity': 1.1697188879946387, 'mean_curvature': 0.033432811917320004, 'curvature_variance': 0.0029758023951862085}]"
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 6 - Cracks-1K (448 x 252)\Pixel Labels\test\2017_02_05_17_11_28_2098.png,1.1795073029544085,0.04257101469003244,1.1795073029544085,0.03218910576058846,0.005814899277758037,0.03218910576058846,0.0041155752793161,0.0030951899384660236,0.0041155752793161,2,"[{'tortuosity': 1.136936288264376, 'mean_curvature': 0.026374206482830426, 'curvature_variance': 0.0010203853408500766}, {'tortuosity': 1.222078317644441, 'mean_curvature': 0.0380040050383465, 'curvature_variance': 0.007210765217782125}]"
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 6 - Cracks-1K (448 x 252)\Pixel Labels\train\2017_01_26_16_39_29_3371.png,1.162283009322585,0.006246778159475275,1.162283009322585,0.03615587282975846,0.006415178322199776,0.03615587282975846,0.0017753877533201096,0.0006390545026462259,0.0017753877533201096,2,"[{'tortuosity': 1.1560362311631098, 'mean_curvature': 0.042571051151958236, 'curvature_variance': 0.0024144422559663355}, {'tortuosity': 1.1685297874820604, 'mean_curvature': 0.029740694507558684, 'curvature_variance': 0.0011363332506738838}]"
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 6 - Cracks-1K (448 x 252)\Pixel Labels\train\2017_01_26_13_22_30_3951.png,2.5110372057814536,2.059444336974701,1.3269714257406178,0.15896747691912555,0.15196108750786702,0.08116532521436845,0.08474748268623851,0.13593694765887354,0.013971224099520094,12,"[{'tortuosity': 1.1999188636022995, 'mean_curvature': 0.07505195429495441, 'curvature_variance': 0.004723232835105665}, {'tortuosity': 1.2931995427318703, 'mean_curvature': 0.07476371374525494, 'curvature_variance': 0.00786077517397502}, {'tortuosity': 1.2969144112396231, 'mean_curvature': 0.06759871110962917, 'curvature_variance': 0.0047672376271412015}, {'tortuosity': 1.3570284402416122, 'mean_curvature': 0.08727869613378249, 'curvature_variance': 0.025646368929619096}, {'tortuosity': 3.8368476545591452, 'mean_curvature': 0.15815426010405967, 'curvature_variance': 0.062207676387140094}, {'tortuosity': 1.082039609461, 'mean_curvature': 0.029533300619563784, 'curvature_variance': 0.001275986785434065}, {'tortuosity': 7.36345047139168, 'mean_curvature': 0.37556111494735983, 'curvature_variance': 0.36156769021345814}, {'tortuosity': 1.61651483489058, 'mean_curvature': 0.5559993599150747, 'curvature_variance': 0.3938276650741863}, {'tortuosity': 6.087707880424846, 'mean_curvature': 0.2478164024994091, 'curvature_variance': 0.13056771183552948}, {'tortuosity': 1.0753171646863509, 'mean_curvature': 0.06297848474320648, 'curvature_variance': 0.0009201271262420449}, {'tortuosity': 1.1603302117719059, 'mean_curvature': 0.06976265567679481, 'curvature_variance': 0.0035236472219659287}, {'tortuosity': 2.7631773843765277, 'mean_curvature': 0.10311106924041726, 'curvature_variance': 0.02008167302506517}]"
H:\Project DLCRACK\External Datasets\Yahui Liu - DeepCrack\Pixel Labels\train_crack_bmp\IMG33-18.bmp,1.3140164745321938,0.25083009591419436,1.2220795436396839,0.178859457101199,0.17121884208248297,0.08631739068736663,0.13200020660792072,0.25288547185234383,0.02362015595111843,14,"[{'tortuosity': 1.1311296078161694, 'mean_curvature': 0.05738937027185532, 'curvature_variance': 0.003094339994236042}, {'tortuosity': 1.1784736623301293, 'mean_curvature': 0.07218538312980488, 'curvature_variance': 0.006778310991020919}, {'tortuosity': 1.2775796953778036, 'mean_curvature': 0.06659480459541987, 'curvature_variance': 0.020019939909338983}, {'tortuosity': 1.107365740186955, 'mean_curvature': 0.06592988948265062, 'curvature_variance': 0.009952591910032707}, {'tortuosity': 1.2899494936611664, 'mean_curvature': 0.2929271130199704, 'curvature_variance': 0.1452091197048998}, {'tortuosity': 1.2656854249492382, 'mean_curvature': 0.1646243247581874, 'curvature_variance': 0.027220371992897875}, {'tortuosity': 1.8356114670280015, 'mean_curvature': 0.3118087951466615, 'curvature_variance': 0.1760192751215499}, {'tortuosity': 1.5939626296959306, 'mean_curvature': 0.6292713636805557, 'curvature_variance': 0.9378132556414918}, {'tortuosity': 1.1298441837368651, 'mean_curvature': 0.0658903174913493, 'curvature_variance': 0.008316402139444708}, {'tortuosity': 1.159034694521254, 'mean_curvature': 0.09100057927612129, 'curvature_variance': 0.02960077790370172}, {'tortuosity': 1.1302492996664166, 'mean_curvature': 0.08163420209861195, 'curvature_variance': 0.0037774592651828075}, {'tortuosity': 1.8461516937131324, 'mean_curvature': 0.4474813449617624, 'curvature_variance': 0.4524145827925067}, {'tortuosity': 1.0822278192733858, 'mean_curvature': 0.039952123400551806, 'curvature_variance': 0.0003194300460992282}, {'tortuosity': 1.3689652314942673, 'mean_curvature': 0.1173427881032834, 'curvature_variance': 0.027467035098487236}]"
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 6 - Cracks-1K (448 x 252)\Pixel Labels\train\2017_01_29_12_57_08_3851.png,2.164595703275518,1.5723335131266263,1.1920333234463258,0.09401201742800046,0.10175426780397608,0.04742755260014311,0.2923020503542508,0.41195674123389364,0.0034878792157466616,6,"[{'tortuosity': 5.036052941925231, 'mean_curvature': 0.21782987232258633, 'curvature_variance': 0.8226794442523693}, {'tortuosity': 1.0, 'mean_curvature': 0.0, 'curvature_variance': 0.0}, {'tortuosity': 1.2809004869131173, 'mean_curvature': 0.04529961793499383, 'curvature_variance': 0.004169307665985045}, {'tortuosity': 1.1031661599795344, 'mean_curvature': 0.04955548726529238, 'curvature_variance': 0.0028064507655082786}, {'tortuosity': 1.0, 'mean_curvature': 0.0, 'curvature_variance': 0.0}, {'tortuosity': 3.5674546308352246, 'mean_curvature': 0.2513871270451302, 'curvature_variance': 0.9241570994416421}]"
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 6 - Cracks-1K (448 x 252)\Pixel Labels\test\2017_01_29_12_57_47_2025.png,1.277475544441317,0.19004198046171109,1.1863492115954837,0.060481203523734005,0.01176971453495949,0.05831281082235262,0.01368712043150097,0.00975298642604995,0.012496780927786728,6,"[{'tortuosity': 1.172981740544703, 'mean_curvature': 0.053625357709024206, 'curvature_variance': 0.01618590811355796}, {'tortuosity': 1.2945849076618992, 'mean_curvature': 0.0820665922991026, 'curvature_variance': 0.03220293300719613}, {'tortuosity': 1.1670950714926818, 'mean_curvature': 0.04761491291231341, 'curvature_variance': 0.002139908168444192}, {'tortuosity': 1.1997166826462644, 'mean_curvature': 0.06300026393568105, 'curvature_variance': 0.01658803191248749}, {'tortuosity': 1.1420185859331098, 'mean_curvature': 0.06655854213808288, 'curvature_variance': 0.008807653742015495}, {'tortuosity': 1.6884562783692443, 'mean_curvature': 0.050021552148199866, 'curvature_variance': 0.006198287645304563}]"
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 6 - Cracks-1K (448 x 252)\Pixel Labels\train\2017_01_25_16_06_28_1088.png,1.647510834902288,0.6012508124915338,1.375765120055517,0.10567562434017644,0.03548464189868447,0.08959220174372554,0.029470686167786163,0.04011923519888841,0.010797024783402649,8,"[{'tortuosity': 1.4841988961395922, 'mean_curvature': 0.07398144167886013, 'curvature_variance': 0.008065577884747427}, {'tortuosity': 1.1165208427227027, 'mean_curvature': 0.07329001866078222, 'curvature_variance': 0.005289230931147849}, {'tortuosity': 1.3716792046499795, 'mean_curvature': 0.11101191160725626, 'curvature_variance': 0.00698739394763675}, {'tortuosity': 2.574963148452497, 'mean_curvature': 0.17896941614174364, 'curvature_variance': 0.13132327789615386}, {'tortuosity': 1.3798510354610543, 'mean_curvature': 0.0882000151397139, 'curvature_variance': 0.022513768600542713}, {'tortuosity': 1.154881308118518, 'mean_curvature': 0.08331442042793011, 'curvature_variance': 0.006820243453592754}, {'tortuosity': 1.3382072000278884, 'mean_curvature': 0.09098438834773716, 'curvature_variance': 0.01352847168205787}, {'tortuosity': 2.7597850436460716, 'mean_curvature': 0.14565338271738815, 'curvature_variance': 0.04123752494641007}]"
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 6 - Cracks-1K (448 x 252)\Pixel Labels\val\2017_01_26_16_38_19_1650.png,1.1711275213109709,0.06268188988904284,1.141703253969232,0.045303355715374374,0.0024902917499987393,0.04521326342955295,0.003340498624106701,0.001312010595327162,0.0027916849200714483,4,"[{'tortuosity': 1.1232949516791313, 'mean_curvature': 0.04349113866093156, 'curvature_variance': 0.0022190044149296632}, {'tortuosity': 1.154266882575881, 'mean_curvature': 0.04232405733827991, 'curvature_variance': 0.0025671362258243386}, {'tortuosity': 1.2778086256262886, 'mean_curvature': 0.04693538819817435, 'curvature_variance': 0.003016233614318558}, {'tortuosity': 1.1291396253625827, 'mean_curvature': 0.048462838664111677, 'curvature_variance': 0.005559620241354245}]"
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 6 - Cracks-1K (448 x 252)\Pixel Labels\val\2017_02_05_17_11_41_2405.png,1.1730015074484998,0.006916520109916946,1.1730015074484998,0.03890299834545326,0.007963426024706285,0.03890299834545326,0.0030157514275743363,0.0017814343840073525,0.0030157514275743363,2,"[{'tortuosity': 1.166084987338583, 'mean_curvature': 0.030939572320746976, 'curvature_variance': 0.001234317043566984}, {'tortuosity': 1.179918027558417, 'mean_curvature': 0.046866424370159546, 'curvature_variance': 0.004797185811581689}]"
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 6 - Cracks-1K (448 x 252)\Pixel Labels\test\2017_01_26_16_39_02_2324.png,1.1691557371097634,0.018404840852086157,1.1691557371097634,0.042172719905234184,0.0036124154938669134,0.042172719905234184,0.0036473154293324814,1.533338675516714e-05,0.0036473154293324814,2,"[{'tortuosity': 1.1507508962576773, 'mean_curvature': 0.03856030441136727, 'curvature_variance': 0.0036319820425773142}, {'tortuosity': 1.1875605779618497, 'mean_curvature': 0.0457851353991011, 'curvature_variance': 0.0036626488160876485}]"
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 1 - Cracks-200\Pixel Labels\val\141.png,1.1207410187778315,0.001525154570834686,1.1207410187778315,0.045043081922845965,0.00042914997871012703,0.045043081922845965,0.002610582832315852,0.0005954955168411349,0.002610582832315852,2,"[{'tortuosity': 1.119215864206997, 'mean_curvature': 0.04461393194413584, 'curvature_variance': 0.0020150873154747167}, {'tortuosity': 1.1222661733486663, 'mean_curvature': 0.045472231901556096, 'curvature_variance': 0.0032060783491569865}]"
